Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001230120,1,2,2,-,2,3,2,4,-,2
1001230127,3,1,8,-,-,-,5,1,-,-
1001230133,-,1,4,-,-,1,6,2,-,-
1001230139,2,1,-,-,2,1,1,-,-,1
1001230142,7,3,-,-,2,3,4,9,1,4
1001230143,2,1,5,1,4,1,2,1,-,2
1001230150,2,6,1,-,-,1,4,1,-,-
1001230153,2,3,2,-,2,2,4,5,-,3
1001230162,3,3,2,1,2,4,2,-,1,-
1001230164,5,2,2,-,-,1,2,4,-,-
1001230170,6,4,2,3,-,2,3,2,-,4
1001230182,-,1,1,-,2,-,1,1,-,1
1001230193,2,-,7,-,-,2,-,4,-,4
1001230213,1,1,-,-,-,2,1,-,-,2
1001230233,3,-,2,-,7,4,4,2,3,4
1001230235,1,1,1,-,7,1,5,1,-,1
1001230243,-,2,5,-,4,1,12,3,-,4
1001230254,2,1,1,1,3,1,4,1,-,2
1001230270,3,4,-,-,-,1,2,-,-,-
1001240023,1,3,1,-,1,-,2,4,-,2
1001240036,1,3,3,-,3,4,1,-,-,2
1001240046,1,2,-,-,1,1,-,-,-,1
1001240051,1,3,1,-,-,1,3,3,-,-
1001240055,2,4,2,-,1,3,8,1,-,1
1001240075,1,1,8,-,3,2,2,-,-,2
1001240079,4,2,2,-,3,-,3,-,-,-
1001240084,2,2,1,-,1,1,-,-,-,1
1001240089,1,2,-,-,1,2,2,3,-,-
1001240099,2,3,2,-,-,5,3,-,7,2
1001240109,1,8,2,-,2,2,13,2,-,-
1001240111,1,3,1,-,-,1,2,1,1,-
1001240119,3,3,7,-,2,1,3,4,-,3
1001240127,1,-,2,-,1,4,5,2,-,-
1001240128,-,8,5,-,2,2,6,4,-,3
1001240130,-,-,-,-,-,1,1,1,-,3
1001240135,2,3,-,-,-,1,2,6,-,1
1001240141,1,3,5,-,1,2,3,9,-,-
1001240144,3,4,-,-,2,3,4,-,-,2
1001240145,1,8,1,-,-,3,-,1,-,5
1001240148,3,2,2,-,1,4,-,1,-,12
1001240153,-,3,2,-,6,1,3,4,2,7
1001240165,4,1,6,-,7,4,4,7,-,-
1001240173,-,4,3,-,-,5,4,6,2,-
1001250008,1,1,1,-,4,1,1,-,-,-
1001250027,7,2,4,-,-,-,3,-,-,9
1001250040,-,9,-,1,3,3,5,4,-,5
1001250054,1,16,4,-,4,2,2,2,-,1
1001250067,3,14,-,-,1,6,2,2,-,-
1001250069,-,2,1,-,-,2,6,3,-,-
1001250075,1,3,1,-,1,6,1,6,1,2
1001250085,2,18,7,-,3,-,1,1,2,10
1001250093,-,3,3,-,2,2,3,1,-,1
1001250101,3,10,2,-,6,-,2,4,-,3
1001250106,2,4,2,-,3,1,2,4,-,10
1001250171,-,4,-,-,4,2,3,3,-,3
1001250173,1,-,1,-,-,1,3,5,-,2
1001250177,1,2,-,-,1,1,2,-,-,3
1001250185,4,3,-,-,-,1,5,1,-,1
1001250193,-,1,6,-,-,2,1,-,-,1
1001250200,-,1,-,-,-,1,3,1,-,-
1001260017,-,5,1,2,-,1,2,1,-,1
1001260018,1,1,1,1,7,-,1,3,-,7
1001260029,1,19,3,-,5,3,1,2,-,2
1001260036,2,-,1,-,2,7,1,1,-,2
1001260045,5,1,2,2,-,4,3,5,-,2
1001260059,1,2,2,1,1,-,3,2,-,2
1001260071,1,8,1,1,2,2,2,3,-,-
1001260073,7,2,2,-,1,-,1,2,-,3
1001260081,2,2,2,3,2,1,2,-,-,3
1001260089,4,6,9,-,2,4,2,3,-,-
1001260103,3,-,5,-,2,1,2,6,-,3
1001260104,2,5,3,-,-,4,1,1,-,6
1001260105,3,3,-,-,3,1,1,1,-,1
1001260117,1,3,5,-,-,2,4,-,-,2
1001260129,3,5,-,-,1,2,2,-,-,-
1001260130,1,5,5,-,2,1,7,1,-,1
1001270018,2,5,4,-,4,-,1,1,-,2
1001270021,2,3,6,-,2,-,2,-,-,2
1001270027,-,2,1,-,1,-,2,7,-,2
1001270044,1,8,3,-,2,3,12,1,-,-
1001270047,1,1,-,-,-,1,3,1,-,-
1001270048,3,2,3,-,3,-,2,4,-,3
1001270049,1,10,1,-,2,1,11,2,-,2
1001270050,-,4,-,-,3,-,3,2,-,3
1001280047,2,3,5,-,2,2,2,2,-,1
1001280054,2,7,1,-,3,3,1,4,-,5
1001280062,-,3,6,-,3,2,4,-,-,-
1001280071,1,3,1,1,5,3,2,4,-,1
1001280081,3,3,2,-,5,3,-,1,-,3
1001280089,1,2,1,-,1,-,4,1,-,-
1001280102,-,1,2,-,2,2,6,2,1,-
1001280109,1,4,2,2,2,-,6,2,-,5
1001290006,2,1,5,-,1,2,1,1,1,2
1001290011,6,4,2,-,1,2,3,2,-,1
1001290018,2,1,3,-,3,2,3,3,-,9
1001290026,-,4,5,-,5,-,2,1,-,3
1001290040,4,3,2,1,1,3,3,-,-,1
1001290055,2,2,4,-,7,-,3,1,-,2
1001290058,-,5,6,-,2,-,2,1,-,3
1001290063,4,2,3,-,1,1,6,-,-,1
1001290080,2,2,1,-,4,3,1,1,-,6
1001290081,3,3,-,-,7,-,3,5,1,1
1001290082,1,3,2,-,-,4,1,2,-,-
1001290083,2,4,2,-,2,1,3,3,-,2
1001290084,-,4,1,-,3,2,1,4,-,6
1001300011,1,3,1,-,2,-,2,8,-,2
1001300015,-,3,-,-,1,1,2,1,-,1
1001300016,1,3,-,-,-,-,1,1,-,6
1001300036,1,4,2,-,2,4,1,7,-,-
1001310008,4,1,6,-,4,-,3,1,-,2
1001310014,2,1,-,-,-,4,1,-,-,-
1001310015,2,1,-,-,-,-,1,3,-,-
1001310016,-,4,1,-,4,2,2,2,-,4
1001310017,2,3,1,-,6,1,1,2,-,2
1001310029,4,3,-,-,2,1,1,1,-,2
1001310030,1,5,1,-,1,9,2,2,-,6
1001330009,1,1,4,-,5,4,4,-,-,2
1001330011,1,5,3,-,-,-,1,2,-,5
1001330012,1,2,3,-,5,1,1,1,-,-
1001330086,3,3,2,-,-,1,2,1,-,3
1001330097,-,1,1,-,1,3,6,1,-,3
1001330099,2,2,4,-,-,1,2,3,2,1
1001340045,3,5,2,-,3,2,2,5,-,1
1001340047,3,3,1,-,-,-,3,2,-,3
1001340048,1,2,5,-,7,3,6,2,-,1
1001340049,3,4,2,-,-,-,3,4,-,-
1001340118,1,4,-,-,4,-,3,3,-,8
1001340124,-,1,4,-,3,2,3,2,1,2
1001340125,-,2,2,-,1,-,3,4,-,7
1001340126,-,4,3,-,2,-,4,2,1,1
1001360062,2,2,2,1,-,-,2,2,-,5
