Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001070068,1,34,3,4,1,2,7,-,-,1
1001070069,2,31,3,3,-,3,6,3,-,-
1001070070,1,38,11,3,-,1,9,1,10,-
1001070075,-,6,-,1,-,3,16,6,9,1
1001070081,2,9,4,4,1,1,4,-,-,-
1001070082,4,22,1,16,-,4,8,-,1,-
1001070089,-,13,2,3,-,-,4,-,-,-
1001070100,7,27,15,16,-,-,6,3,-,-
1001080064,1,10,-,-,-,1,34,3,5,-
1001080068,2,36,7,5,1,-,25,4,1,-
1001080081,8,5,6,3,-,2,41,6,10,-
1001080093,1,26,8,4,1,6,9,1,2,-
1001080103,-,4,-,-,-,5,24,6,6,-
1001080179,2,12,10,5,-,-,5,-,-,-
1001080182,5,15,4,6,-,-,14,3,2,-
1001080201,-,4,-,-,-,14,12,3,6,-
1001080211,1,27,13,6,-,5,5,-,1,-
1001080217,1,12,-,-,-,3,21,9,2,-
1001080228,2,26,8,4,1,3,11,4,5,-
1001080232,2,12,2,-,-,2,6,-,1,-
1001090009,1,2,3,-,-,4,26,5,9,-
1001090010,1,13,7,-,-,-,16,16,11,-
1001090016,2,5,3,-,1,3,30,4,7,-
1001090019,1,6,-,-,-,-,16,-,-,1
1001090024,1,15,2,2,-,-,16,1,3,-
1001090032,-,9,-,1,-,2,13,9,1,-
1001090037,4,14,-,3,-,9,9,1,6,-
1001090042,1,18,3,4,-,3,12,-,5,1
1001090051,-,6,1,9,-,-,11,2,1,-
1001090057,-,9,4,-,-,-,27,4,5,1
1001090074,-,9,19,1,-,-,14,3,3,-
1001090089,3,23,5,28,1,-,6,-,-,-
1001090090,1,9,1,-,2,3,12,-,-,-
1001090096,-,3,-,-,1,3,34,4,5,-
1001090098,-,14,-,2,-,-,22,4,4,-
1001090100,3,9,5,2,-,1,12,2,1,1
1001090105,1,18,11,5,-,4,4,10,-,-
1001090113,-,11,-,-,-,-,22,3,8,-
1001090119,-,34,5,14,1,2,17,1,7,-
1001090130,-,7,2,5,-,1,23,2,8,-
1001090135,-,10,2,14,-,1,9,4,2,-
1001090145,-,8,1,3,1,2,14,1,9,-
1001090154,5,16,-,2,-,1,5,-,6,-
1001090170,-,12,-,4,-,2,15,7,3,1
1001090181,9,29,4,5,1,2,10,3,1,-
1001090187,-,6,3,-,-,3,15,4,6,-
1001090193,3,13,15,4,1,-,9,1,-,-
1001090200,1,27,2,9,1,-,3,-,-,-
1001090206,-,9,6,1,-,10,9,5,8,1
1001100009,-,16,18,3,-,-,7,3,1,-
1001100015,2,24,2,10,-,2,14,-,1,1
1001100016,4,5,-,1,-,3,8,5,1,-
1001100017,-,2,-,-,-,4,7,14,8,-
1001100055,-,10,2,2,-,1,8,1,2,1
1001100063,3,12,6,3,-,-,4,1,-,-
1001100064,10,41,4,3,1,-,5,-,-,-
1001100072,-,2,1,10,-,-,14,4,3,-
1001100073,2,17,-,1,2,2,5,-,-,1
1001100099,8,6,4,-,-,1,6,19,6,-
1001100107,1,9,4,8,-,1,9,3,-,1
1001100108,-,6,4,-,-,11,31,6,1,-
1001100110,10,16,2,-,1,-,8,7,23,-
1001100111,-,4,-,-,-,8,21,11,10,3
1001100113,9,13,9,4,1,-,4,-,-,-
1001100119,-,15,2,3,1,1,20,8,9,1
1001100120,5,24,10,8,-,-,9,-,1,-
1001100121,1,3,1,-,2,1,21,6,7,-
1001110006,4,12,1,3,1,-,6,3,4,-
1001110014,4,16,4,5,-,3,10,1,1,-
1001110015,3,8,3,1,-,2,13,16,11,-
1001110031,5,10,2,8,1,-,6,2,3,-
1001110047,4,28,7,8,-,3,4,3,3,1
1001110049,3,12,11,13,1,-,8,-,-,-
1001110059,10,24,4,1,1,-,1,1,1,-
1001110068,1,10,2,5,-,-,7,-,-,-
1001110069,4,13,4,6,-,1,9,1,3,1
1001110070,3,12,12,8,-,-,16,1,1,-
1001110091,1,7,4,1,-,12,11,16,3,2
1001110095,2,10,4,2,-,1,21,5,2,-
1001110096,2,1,-,-,-,2,19,5,6,-
1001110098,7,3,-,-,-,1,14,5,3,1
1001110111,8,10,7,7,-,-,3,1,-,-
1001110117,-,26,3,1,1,-,6,1,1,-
1001110119,-,4,-,-,-,32,8,5,5,-
1001110120,-,12,3,3,-,6,2,-,-,-
1001110121,1,2,-,2,-,-,19,7,7,-
1001110160,-,3,1,1,-,2,9,6,8,-
1001110165,-,12,3,6,-,8,4,1,6,-
1001110166,1,20,-,2,-,7,17,2,5,-
1001110167,15,40,12,11,-,1,6,-,1,-
1001110168,6,27,7,11,1,2,2,1,8,-
1001130034,5,9,2,-,-,5,17,-,9,-
1001130047,-,9,3,12,-,11,16,-,1,-
1001130048,3,12,2,9,-,12,19,1,1,-
1001130049,-,4,-,5,-,-,21,1,-,-
1001130050,2,6,4,7,-,1,3,-,1,-
1001130066,1,17,-,1,2,1,12,2,3,-
1001130067,1,2,-,1,-,10,20,3,11,-
1001130068,2,13,3,6,3,-,15,1,3,1
1001130069,2,14,6,3,-,8,1,-,-,-
1001130070,4,16,4,3,2,-,4,-,4,1
1001130414,2,14,8,6,-,-,6,-,-,-
1001130420,1,29,5,11,-,1,6,-,-,-
1001130423,-,3,1,1,-,-,16,9,4,-
1001140142,1,22,9,8,1,-,5,-,-,-
1001140158,-,5,-,-,-,-,18,8,8,1
1001140166,10,9,4,4,1,-,1,-,-,-
1001140180,-,2,-,-,-,-,24,8,9,-
1001140194,-,2,-,-,-,2,23,4,9,-
1001140198,1,14,10,15,1,-,6,-,1,-
1001140208,1,31,4,8,-,-,6,3,1,-
1001140213,10,29,6,2,1,-,2,2,-,-
1001140244,1,16,7,18,-,3,13,-,-,1
1001140250,4,8,-,-,-,3,42,3,2,1
1001140256,4,31,3,4,1,-,4,-,-,-
1001140261,1,29,3,-,-,3,9,1,5,-
1001140267,3,8,-,-,-,9,34,6,5,-
1001140273,1,22,5,3,-,-,1,1,-,1
1001140280,-,29,8,7,2,1,16,5,-,-
1001140302,2,16,14,7,1,-,4,-,-,-
1001140304,4,9,1,5,-,3,12,-,-,-
1001140305,-,21,1,4,-,5,23,2,2,-
1001140309,4,32,8,9,-,-,7,1,-,2
1001140311,4,46,16,8,-,1,2,-,-,-
1001140312,14,21,7,15,1,-,5,-,1,-
1001140317,-,19,3,-,-,6,20,1,2,-
1001140318,1,18,4,4,1,-,15,-,1,-
1001140341,-,23,-,1,-,1,11,-,5,-
1001140344,1,14,1,-,-,-,17,3,2,-
1001160016,1,10,1,3,-,4,18,4,3,-
1001160035,-,11,6,-,-,1,17,2,6,-
1001160048,3,6,1,10,-,2,32,5,3,-
1001160051,-,11,1,7,-,-,2,-,2,-
1001160059,1,17,9,3,-,-,10,-,-,-
1001160069,-,11,1,6,1,-,3,1,1,-
1001160080,4,7,6,6,1,-,8,-,2,-
1001160087,-,19,6,2,-,8,9,3,1,-
1001160097,5,44,5,13,2,-,14,1,2,-
1001160106,-,14,4,-,-,1,10,-,2,-
1001180082,1,13,2,-,-,5,7,3,3,-
1001180093,1,20,4,12,1,-,13,-,-,-
1001180104,8,11,1,-,-,-,12,2,6,-
1001180113,-,9,3,3,-,4,3,-,2,-
1001180121,7,5,1,3,1,1,12,-,2,-
1001180122,1,12,4,1,-,2,23,-,3,-
1001180123,-,2,2,3,-,9,8,5,7,-
1001180131,-,19,6,6,-,2,7,-,-,-
1001180142,12,25,12,10,1,-,6,-,-,-
1001180151,-,15,-,-,-,18,33,21,31,-
1001180159,4,33,5,4,2,-,3,-,-,-
1001180169,2,23,4,7,1,9,11,1,4,-
1001180178,-,10,-,-,-,1,13,1,2,-
1001180186,5,19,11,25,-,-,7,-,-,-
1001180197,-,6,-,-,-,1,18,1,11,-
1001190006,2,13,-,2,-,-,27,9,4,-
1001190016,-,6,-,-,-,1,15,21,14,-
1001190025,8,9,15,1,3,-,10,2,3,1
1001190028,-,9,-,-,-,3,20,3,18,-
1001190031,4,9,-,14,1,-,13,-,1,-
1001190039,2,5,-,3,-,4,32,3,7,-
1001190040,4,21,1,14,-,2,6,-,-,-
1001190046,1,11,1,-,1,17,20,6,13,-
1001190049,1,13,15,4,1,-,6,-,-,-
1001190059,2,11,3,3,-,11,17,8,2,3
1001190068,7,3,3,11,-,2,5,-,2,-
1001190078,5,16,7,4,-,3,23,-,15,-
1001190085,2,17,16,5,-,-,9,1,-,-
1001190093,4,11,3,3,-,-,3,5,-,-
1001200014,1,1,4,2,-,-,10,2,5,-
1001200019,-,9,-,-,-,10,12,12,21,1
1001200024,1,8,-,-,-,2,25,8,17,-
1001200025,3,19,10,12,-,2,16,1,2,2
1001200033,11,53,11,10,-,3,6,5,2,-
1001200041,8,2,-,2,-,-,35,6,18,-
1001200042,1,17,1,4,-,6,14,-,14,-
1001200052,12,8,3,10,-,4,11,3,5,1
1001200058,-,21,1,9,-,-,13,9,6,-
1001200067,1,11,-,-,-,3,26,9,8,-
1001200073,-,3,-,1,-,6,13,9,2,-
1001200078,3,16,-,3,-,1,23,2,12,1
1001200081,-,13,10,6,-,1,16,-,-,-
1001200083,1,11,-,-,1,4,28,13,21,-
1001200090,5,13,4,10,1,-,3,1,-,-
1001200096,-,13,-,-,-,2,22,6,4,1
1001200109,4,18,-,-,-,-,24,2,3,-
1001200116,6,32,21,5,1,7,12,2,-,-
1001200133,2,7,2,9,-,-,5,-,1,-
1001200155,1,9,2,7,-,20,4,2,2,-
1001200177,-,13,-,11,-,1,9,-,-,-
1001200189,13,26,17,12,2,1,16,2,4,-
1001200197,13,6,4,5,-,3,21,3,11,-
1001200213,11,26,3,8,-,-,23,3,5,1
1001210070,-,5,-,-,1,5,14,1,8,-
1001210086,4,13,5,2,-,13,12,6,1,1
1001210093,12,5,6,7,-,4,5,1,-,-
1001210098,4,14,7,7,1,2,18,1,1,3
1001210107,-,15,4,11,2,2,4,-,-,-
1001210113,4,6,-,-,-,1,14,3,5,-
1001210125,1,21,4,-,1,2,7,-,2,-
1001210129,3,30,9,19,2,1,6,-,-,1
1001210134,-,1,-,3,-,1,4,1,6,-
1001210139,1,7,-,-,-,9,19,7,15,1
1001210144,2,39,5,8,-,-,10,4,4,-
1001210206,8,24,1,2,-,-,17,2,1,-
1001210217,1,4,1,1,-,2,19,2,5,1
1001210235,3,6,6,1,-,7,17,1,2,-
1001210241,3,9,-,3,-,1,35,2,9,-
1001220023,2,14,6,10,-,-,7,1,1,-
1001220027,-,11,2,5,-,3,36,17,10,3
1001220050,-,4,21,1,1,3,38,6,18,1
1001220051,11,17,2,9,-,-,18,3,2,1
1001220060,1,11,11,3,1,-,15,-,13,-
1001220070,-,28,9,5,2,6,14,8,2,-
1001220078,-,9,6,15,1,-,13,-,4,-
1001220085,4,11,-,7,-,5,17,1,2,-
1001220089,7,36,14,12,3,-,2,1,1,-
1001220096,1,4,-,-,-,-,18,10,4,-
1001220097,-,15,7,-,-,1,10,3,11,-
1001220103,2,25,10,17,-,-,8,-,-,-
1001220119,-,11,1,5,-,1,20,3,5,1
1001220147,3,16,5,8,-,2,3,-,-,1
1001220154,1,17,5,7,-,3,25,-,2,-
1001220243,-,12,1,1,-,1,11,3,1,-
1001220254,-,9,3,8,-,3,5,1,2,1
