Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1000430136,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000430139,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000430162,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000440012,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000440016,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000440023,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000440032,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000440053,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000440054,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000450045,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000453,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000460050,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000460053,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000460054,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000460055,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000460089,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000460091,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000462,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000469,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000470064,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000470071,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000470072,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000470074,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000470085,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000470086,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000470087,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000470108,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000470111,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000470112,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000480040,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000480046,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000480047,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000490068,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000512,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000523,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1000525,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
100070,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil
100072,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil
100080,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil
100081,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil,0.0 mil
100092,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001000016,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001000017,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001000029,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
