Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001070075,-,-,-,528,-,-,-,590,965,-
1001070081,461,-,-,865,-,515,-,-,429,-
1001070082,-,-,-,1280,-,-,-,-,769,-
1001070089,-,-,636,-,-,666,-,-,585,-
1001070100,-,-,-,-,-,463,-,-,962,87
1001080064,-,-,-,821,-,754,-,-,1021,-
1001080068,-,-,1266,1071,-,-,-,-,988,-
1001080081,-,-,-,931,-,-,-,863,1315,-
1001080093,762,1792,819,892,-,-,-,-,548,-
1001080103,-,436,669,451,-,-,-,-,764,-
1001080179,-,-,-,1099,-,-,422,-,737,-
1001080182,-,-,-,881,-,-,-,-,1051,-
1001080201,-,-,-,634,-,799,-,-,-,-
1001080211,-,-,-,1225,-,706,-,-,613,-
1001080217,616,-,-,-,-,-,-,714,794,-
1001080228,689,-,-,504,-,-,-,717,1025,-
1001080232,-,-,569,1187,-,583,-,-,392,-
1001090009,517,387,-,595,-,-,773,839,883,-
1001090010,-,532,-,714,-,-,-,-,1415,-
1001090016,-,-,-,-,-,-,-,-,1027,-
1001090019,-,-,-,516,-,627,-,-,743,-
1001090024,-,-,557,709,-,-,-,-,648,-
1001090032,-,-,798,816,-,858,-,-,1173,-
1001090037,-,-,-,-,-,640,-,-,830,-
1001090042,-,-,925,1090,-,715,137,-,890,-
1001090051,-,-,717,1087,-,1038,-,-,1174,-
1001090057,389,-,-,1002,-,-,-,-,1223,-
1001090074,-,-,-,1877,-,-,-,-,799,-
1001090089,-,369,-,918,-,-,-,-,768,-
1001090090,-,-,-,580,-,-,-,-,1073,-
1001090096,-,-,-,590,-,-,842,531,661,-
1001090098,574,-,-,1415,-,-,-,610,1060,-
1001090100,-,-,-,606,-,-,-,826,895,-
1001090105,-,857,785,1398,-,-,-,-,652,-
1001090113,-,-,-,403,-,-,988,-,713,-
1001090119,-,-,-,802,-,-,-,-,1267,-
1001090130,206,-,-,1135,-,709,-,-,533,-
1001090145,-,-,-,639,-,-,133,-,1073,-
1001090154,552,735,-,637,-,-,-,-,827,-
1001090170,-,-,-,993,-,766,-,-,1435,-
1001090181,-,-,-,1027,-,506,297,-,531,-
1001090187,-,-,-,814,-,-,291,-,2024,-
1001090193,-,593,-,1765,-,491,801,-,913,-
1001090200,-,839,-,832,-,-,-,-,536,-
1001090206,570,-,-,888,-,762,-,-,1024,-
1001100009,550,-,-,722,-,-,-,-,-,-
1001100015,-,-,402,1332,-,-,-,-,934,-
1001100016,-,-,-,772,-,578,-,-,659,-
1001100017,-,-,-,571,-,-,-,685,707,-
1001100055,630,395,715,1165,-,-,-,-,1366,-
1001100063,530,-,-,764,-,-,-,-,696,-
1001100064,712,-,760,923,-,-,-,-,533,-
1001100072,-,-,-,784,-,-,437,660,923,-
1001100073,734,448,-,805,-,-,-,-,664,-
1001100099,-,-,-,517,-,-,412,-,777,-
1001100107,-,449,-,735,-,-,-,-,788,-
1001100108,-,446,-,806,-,-,-,-,1124,-
1001100110,-,-,-,801,-,-,450,-,963,-
1001100111,-,407,-,501,-,-,-,-,886,-
1001100113,-,-,-,-,-,-,405,-,519,-
1001100119,-,427,681,889,-,-,-,-,-,-
1001100120,-,-,-,1345,-,-,428,-,769,-
1001100121,-,-,-,762,-,-,-,-,-,-
1001110006,-,-,-,895,-,-,-,-,996,-
1001110014,-,-,703,656,-,-,-,556,780,-
