Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1000430136,0.0k,11.2k,0.5k,4.2k,0.0k,0.0k,5.9k,0.6k,0.0k,1.0k
1000430139,0.0k,12.0k,39.8k,3.6k,0.6k,5.3k,14.8k,0.6k,18.5k,1.0k
1000430162,0.0k,21.8k,0.0k,1.7k,0.8k,0.0k,24.3k,0.0k,4.1k,0.7k
1000440012,0.0k,22.1k,0.0k,3.2k,0.1k,0.0k,25.5k,1.6k,2.0k,0.9k
1000440016,11.5k,11.1k,1.1k,1.7k,3.6k,0.0k,12.4k,40.1k,0.6k,0.0k
1000440023,0.0k,13.8k,0.7k,1.2k,0.0k,0.0k,13.9k,0.6k,0.0k,0.4k
1000440032,0.0k,16.9k,0.6k,0.9k,0.7k,0.1k,21.9k,0.0k,1.3k,0.0k
1000440053,0.0k,22.1k,0.0k,22.5k,0.5k,0.1k,20.8k,0.9k,3.4k,0.5k
1000440054,0.0k,15.7k,0.9k,11.0k,0.0k,0.0k,15.7k,0.0k,4.2k,0.8k
1000450045,0.0k,18.0k,1.5k,1.2k,4.6k,0.0k,13.7k,1.3k,0.8k,3.9k
1000453,4.5k,13.4k,0.0k,0.0k,0.7k,1.2k,21.7k,5.2k,4.1k,3.7k
1000460050,0.0k,11.2k,0.0k,6.8k,0.0k,0.0k,13.0k,0.6k,0.1k,0.0k
1000460053,0.0k,10.2k,0.5k,3.2k,0.0k,0.3k,14.7k,1.9k,8.2k,0.5k
1000460054,0.0k,16.7k,0.3k,0.7k,0.0k,0.0k,13.6k,0.6k,0.2k,0.8k
1000460055,0.0k,16.1k,42.5k,0.4k,0.5k,0.2k,17.8k,1.0k,7.7k,2.4k
1000460089,0.0k,14.7k,0.7k,1.5k,0.2k,0.9k,14.3k,0.4k,0.4k,0.0k
1000460091,0.0k,15.4k,0.0k,2.3k,0.0k,0.3k,23.7k,0.4k,7.0k,0.1k
1000462,3.4k,25.8k,9.4k,1.7k,4.7k,0.0k,22.7k,0.6k,2.6k,0.5k
1000469,0.0k,12.4k,0.0k,1.3k,4.6k,9.4k,14.1k,2.3k,12.3k,2.6k
1000470064,0.0k,11.6k,0.6k,1.5k,0.7k,0.0k,13.8k,0.4k,0.9k,0.4k
1000470071,0.0k,15.1k,0.8k,6.7k,0.3k,0.0k,28.5k,0.0k,10.2k,0.0k
1000470072,0.0k,15.2k,1.3k,5.6k,4.8k,0.0k,13.0k,1.0k,0.0k,0.4k
1000470074,0.0k,12.3k,0.5k,4.7k,5.0k,0.0k,13.1k,0.0k,8.4k,0.0k
1000470085,0.0k,13.6k,0.8k,1.0k,0.2k,0.2k,11.9k,0.1k,9.2k,0.0k
1000470086,0.1k,13.6k,0.0k,10.4k,0.0k,0.1k,15.6k,0.5k,0.7k,0.2k
1000470087,0.0k,15.5k,0.0k,1.6k,3.0k,2.2k,10.9k,0.5k,11.1k,0.1k
1000470108,0.0k,22.7k,0.4k,9.9k,0.4k,18.4k,21.3k,67.6k,1.3k,0.0k
1000470111,0.3k,17.1k,0.1k,1.6k,0.0k,0.0k,25.9k,1.6k,8.0k,5.5k
1000470112,0.0k,18.5k,0.0k,3.4k,0.0k,0.0k,18.5k,0.8k,9.9k,1.1k
1000480040,0.0k,12.2k,0.0k,0.8k,0.3k,0.0k,11.8k,0.3k,4.2k,0.2k
1000480046,0.2k,12.7k,0.0k,6.8k,0.2k,0.0k,13.1k,0.0k,4.2k,0.0k
1000480047,0.5k,12.2k,0.9k,3.3k,0.0k,0.0k,9.9k,0.0k,0.0k,2.3k
1000490068,0.4k,20.4k,0.0k,2.0k,5.9k,0.0k,20.2k,1.0k,10.1k,0.0k
1000512,8.8k,23.2k,0.0k,0.0k,4.6k,1.2k,22.0k,2.6k,3.0k,4.8k
1000523,5.5k,20.3k,1.0k,0.2k,6.1k,3.2k,33.0k,0.3k,1.9k,2.6k
