Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
2002300078,9.5k,8.6k,9.8k,11.6k,6.6k,13.0k,11.4k,12.1k,12.4k,8.6k
2002300087,10.6k,11.3k,13.2k,14.1k,9.1k,8.5k,8.6k,10.0k,10.5k,6.5k
2002300095,13.4k,11.1k,12.8k,12.4k,9.2k,14.8k,12.5k,17.6k,15.8k,11.5k
2002300103,12.4k,9.7k,11.7k,13.7k,7.9k,12.9k,12.6k,15.6k,15.2k,9.7k
2002300105,19.4k,19.7k,19.2k,25.0k,14.0k,19.0k,14.3k,17.0k,19.7k,12.1k
2002300145,19.1k,16.4k,19.5k,20.6k,13.2k,16.0k,16.3k,17.5k,17.6k,12.2k
2002300165,11.5k,10.7k,11.8k,13.4k,7.7k,15.0k,14.6k,14.9k,14.9k,10.0k
2002300174,14.1k,11.1k,15.7k,14.5k,9.9k,14.0k,9.8k,11.1k,11.8k,8.3k
2002300187,13.2k,14.2k,13.4k,16.0k,11.3k,14.8k,11.9k,14.1k,13.5k,9.3k
2002300190,11.4k,12.0k,11.3k,12.6k,7.5k,8.8k,8.5k,9.2k,10.5k,6.0k
2002300205,12.7k,13.3k,14.7k,16.7k,10.5k,16.9k,13.1k,13.5k,19.0k,10.5k
20369,16.4k,16.3k,17.3k,18.4k,13.4k,12.8k,12.4k,14.3k,16.8k,9.2k
20394,13.3k,11.6k,14.7k,13.6k,9.0k,9.4k,9.2k,9.5k,9.7k,7.0k
20444,10.6k,10.2k,12.5k,10.9k,7.0k,13.1k,12.3k,13.5k,16.8k,9.9k
20446,14.0k,13.0k,17.9k,19.2k,12.3k,12.9k,12.1k,15.3k,16.8k,10.4k
20710,12.0k,11.7k,16.4k,14.9k,9.1k,16.1k,16.2k,18.6k,18.5k,11.7k
20716,22.6k,25.3k,26.5k,29.3k,19.9k,21.3k,23.1k,26.0k,28.1k,23.1k
20747,13.6k,13.8k,16.3k,13.6k,11.1k,12.2k,11.9k,13.2k,13.0k,8.5k
20750,14.9k,14.1k,17.6k,17.3k,10.1k,11.9k,12.4k,12.2k,14.0k,8.6k
20754,13.9k,13.5k,12.3k,14.6k,10.5k,11.8k,10.3k,10.4k,13.1k,7.0k
20757,10.4k,10.1k,13.2k,12.0k,8.0k,16.3k,12.0k,17.4k,14.8k,9.2k
20797,14.3k,11.1k,12.3k,11.6k,7.8k,7.7k,7.4k,9.5k,9.3k,5.9k
20985,15.0k,16.1k,16.0k,16.0k,10.8k,11.6k,11.3k,12.7k,13.9k,8.0k
20986,12.1k,11.9k,13.5k,15.0k,8.7k,14.0k,12.7k,16.1k,16.0k,10.3k
21163,13.2k,13.3k,14.3k,13.7k,9.2k,12.2k,7.7k,10.2k,10.3k,6.3k
21351,26.4k,21.1k,24.6k,24.2k,17.0k,20.1k,22.2k,23.2k,28.2k,17.9k
220179,15.9k,12.8k,13.4k,17.5k,8.7k,9.9k,8.6k,10.7k,12.2k,6.3k
220182,15.5k,12.5k,17.1k,18.1k,10.4k,13.7k,13.0k,13.9k,16.6k,9.3k
220183,10.6k,7.4k,12.2k,11.8k,6.2k,13.8k,13.0k,17.2k,15.0k,11.0k
220194,12.4k,12.8k,20.0k,19.7k,10.2k,18.4k,13.1k,21.4k,21.6k,14.2k
230187,12.9k,11.0k,14.5k,13.7k,8.4k,12.9k,10.8k,15.8k,15.2k,8.5k
230190,14.0k,11.8k,15.1k,18.1k,10.0k,12.4k,9.9k,14.6k,14.7k,8.3k
230196,11.1k,9.6k,14.2k,13.7k,7.5k,15.1k,16.0k,17.5k,15.7k,11.5k
230206,12.5k,12.3k,13.0k,15.4k,9.4k,10.3k,10.1k,12.3k,10.3k,6.8k
230237,18.4k,12.1k,16.3k,16.4k,10.8k,16.9k,13.9k,19.8k,17.7k,11.5k
230257,11.5k,8.6k,12.8k,12.9k,7.9k,9.7k,8.1k,9.0k,9.5k,6.4k
230287,9.3k,8.5k,11.7k,14.7k,6.8k,12.8k,10.8k,15.5k,14.6k,9.2k
230319,10.7k,10.0k,13.1k,13.2k,9.0k,7.6k,6.6k,9.3k,9.7k,5.5k
240100,11.2k,11.4k,15.0k,13.8k,7.7k,8.9k,8.1k,10.0k,10.2k,6.2k
240131,10.6k,10.2k,10.6k,10.7k,6.3k,13.5k,11.4k,14.6k,15.7k,8.2k
240400,14.6k,14.4k,16.5k,14.2k,9.1k,14.7k,15.2k,18.6k,16.7k,12.0k
240401,9.7k,9.9k,12.4k,11.3k,6.0k,13.4k,11.2k,13.3k,15.7k,8.6k
240408,11.4k,10.3k,11.9k,12.1k,7.3k,13.6k,13.0k,13.7k,15.1k,8.2k
240413,12.5k,11.7k,12.9k,10.9k,8.5k,8.9k,8.0k,8.3k,8.6k,5.4k
240440,10.7k,8.6k,12.7k,11.3k,6.3k,14.1k,13.3k,15.2k,14.5k,9.5k
240441,16.7k,14.6k,18.0k,20.3k,11.2k,17.2k,13.9k,21.0k,19.1k,10.8k
240449,17.3k,14.9k,15.5k,18.5k,9.4k,13.4k,12.8k,16.7k,16.6k,9.3k
240455,13.2k,11.9k,16.5k,14.1k,10.8k,19.0k,14.3k,13.8k,17.1k,9.7k
240478,9.4k,8.2k,9.6k,10.1k,5.7k,10.1k,9.9k,12.3k,11.8k,6.7k
240513,11.0k,10.7k,11.7k,11.3k,8.5k,8.2k,6.0k,6.3k,9.2k,5.1k
240544,19.1k,14.4k,19.6k,17.5k,10.8k,13.2k,11.7k,15.3k,14.4k,9.0k
240570,12.4k,14.2k,14.5k,11.9k,8.6k,11.6k,9.9k,11.7k,11.9k,7.0k
250024,15.9k,14.2k,17.5k,20.6k,11.6k,15.1k,11.5k,14.3k,15.3k,8.8k
250025,8.5k,9.6k,11.5k,10.4k,6.6k,13.3k,12.7k,13.6k,12.6k,9.8k
250026,13.2k,12.9k,14.3k,14.1k,9.1k,8.4k,7.9k,9.7k,8.9k,7.4k
250037,8.9k,8.1k,9.1k,8.9k,5.9k,13.4k,11.4k,14.1k,14.7k,8.5k
250049,14.3k,12.1k,16.2k,19.7k,10.1k,13.1k,10.1k,15.5k,14.1k,8.4k
250051,11.0k,10.2k,14.5k,14.3k,8.8k,9.2k,7.8k,9.3k,9.8k,5.1k
250059,11.6k,11.0k,11.4k,14.0k,8.3k,15.6k,13.7k,14.1k,18.9k,10.2k
250060,11.8k,10.8k,14.1k,15.2k,8.4k,14.9k,14.2k,16.5k,15.7k,9.8k
250139,9.9k,11.6k,13.3k,11.5k,8.0k,8.7k,8.6k,9.7k,9.5k,5.5k
250173,17.4k,13.5k,16.8k,16.3k,11.1k,12.1k,11.7k,14.2k,15.8k,8.5k
260031,12.6k,10.5k,13.7k,14.7k,8.8k,9.9k,10.0k,11.9k,9.5k,6.6k
260046,7.7k,7.7k,10.1k,9.3k,5.8k,10.2k,12.5k,12.6k,15.3k,8.3k
260063,17.8k,17.7k,22.4k,24.9k,13.4k,18.9k,15.0k,21.3k,22.5k,11.5k
260067,18.3k,15.1k,17.5k,16.2k,10.1k,12.9k,12.1k,15.1k,14.3k,8.3k
260077,9.0k,7.9k,9.8k,12.4k,6.6k,13.9k,12.6k,12.4k,16.4k,8.1k
260080,15.1k,15.3k,13.8k,16.4k,10.0k,11.4k,9.3k,12.7k,14.0k,6.9k
260123,9.2k,9.4k,11.7k,13.6k,7.3k,9.1k,10.2k,9.7k,9.6k,6.5k
260143,8.7k,9.0k,11.1k,10.1k,7.5k,6.4k,6.2k,7.5k,7.2k,4.6k
260162,10.8k,10.6k,14.2k,15.3k,7.0k,14.9k,13.6k,16.0k,18.3k,9.3k
260187,15.2k,13.7k,18.1k,17.2k,9.7k,12.9k,12.1k,15.0k,16.4k,9.0k
260424,14.3k,15.3k,15.2k,15.3k,10.2k,10.7k,9.3k,13.2k,11.7k,7.1k
260425,9.1k,8.6k,12.2k,10.6k,7.5k,11.5k,14.0k,12.5k,13.4k,8.4k
260439,10.9k,8.9k,11.5k,12.5k,6.0k,13.0k,11.2k,14.9k,16.2k,9.1k
260444,11.7k,10.1k,13.2k,12.0k,8.1k,8.6k,8.8k,10.0k,11.4k,7.1k
260515,12.6k,11.4k,13.0k,12.4k,8.5k,15.6k,14.8k,18.5k,18.6k,9.8k
260538,12.4k,12.7k,15.2k,15.0k,9.4k,10.7k,8.4k,11.9k,11.1k,6.6k
260575,11.2k,12.5k,14.4k,13.4k,8.4k,10.5k,9.0k,12.2k,12.9k,7.4k
260597,8.5k,6.6k,8.9k,9.9k,6.2k,11.2k,12.1k,13.0k,14.7k,9.1k
270025,14.3k,12.1k,16.0k,14.8k,9.2k,11.1k,10.0k,15.1k,13.0k,7.6k
270390,11.7k,9.4k,11.1k,12.6k,7.8k,12.2k,12.8k,16.2k,16.9k,9.4k
270391,13.6k,11.1k,13.9k,14.4k,7.8k,15.5k,13.3k,16.1k,17.9k,11.3k
270399,13.0k,10.4k,15.7k,13.1k,7.8k,13.9k,14.3k,16.7k,15.2k,9.0k
270411,14.3k,14.5k,20.0k,19.9k,10.5k,13.3k,11.0k,15.3k,15.7k,9.1k
280036,14.9k,13.0k,15.9k,14.6k,8.4k,11.6k,9.1k,11.6k,11.2k,6.7k
280051,10.8k,10.0k,13.2k,11.1k,7.9k,13.3k,13.6k,16.7k,16.9k,10.0k
280063,8.7k,7.4k,8.7k,9.2k,5.4k,10.8k,10.0k,10.6k,11.1k,8.5k
280072,8.7k,8.0k,10.5k,7.8k,5.7k,12.2k,11.4k,13.1k,15.2k,9.0k
280108,14.1k,11.5k,15.5k,15.3k,8.8k,15.2k,13.1k,16.7k,17.9k,9.3k
280119,14.2k,13.3k,15.8k,14.8k,8.7k,10.3k,8.4k,12.6k,11.7k,6.6k
280127,12.3k,13.7k,14.1k,16.8k,9.2k,11.4k,11.3k,15.8k,15.5k,8.7k
280132,16.8k,19.4k,17.3k,19.4k,11.3k,14.9k,14.0k,19.4k,24.3k,11.5k
280161,10.3k,12.0k,13.0k,13.6k,7.8k,14.7k,13.9k,14.9k,16.4k,11.0k
280162,9.8k,9.1k,12.8k,10.7k,7.3k,7.8k,8.2k,9.3k,10.6k,5.6k
280164,13.4k,12.7k,16.1k,15.2k,8.9k,9.3k,7.9k,11.1k,13.4k,6.7k
280169,14.3k,13.2k,18.3k,16.5k,9.4k,12.0k,10.0k,11.7k,14.5k,8.6k
280240,13.1k,11.9k,15.6k,16.2k,10.4k,9.5k,9.2k,12.5k,12.0k,7.6k
280241,12.9k,10.2k,13.9k,12.7k,8.2k,15.1k,13.3k,15.8k,17.2k,9.6k
280249,12.0k,9.2k,14.1k,12.9k,7.5k,13.4k,10.8k,17.1k,18.1k,9.2k
280252,13.0k,12.0k,20.1k,16.3k,8.8k,12.7k,8.9k,15.5k,14.0k,7.7k
280351,10.0k,8.7k,13.3k,11.7k,6.4k,13.9k,12.0k,14.3k,14.5k,8.4k
280368,8.6k,8.6k,11.2k,10.8k,6.3k,5.6k,6.1k,8.0k,8.0k,4.5k
280380,13.6k,13.0k,17.4k,18.4k,11.3k,11.3k,10.0k,13.7k,16.3k,7.5k
280381,17.9k,15.7k,23.1k,23.6k,12.6k,16.6k,14.5k,22.8k,22.1k,12.7k
280623,14.3k,11.9k,17.0k,17.2k,10.5k,12.1k,11.9k,13.9k,15.0k,8.3k
280637,13.4k,11.0k,12.4k,15.1k,8.6k,10.6k,10.4k,11.3k,10.3k,6.6k
280652,12.4k,12.8k,16.9k,16.1k,10.1k,11.8k,8.9k,12.7k,12.7k,6.6k
280668,8.5k,7.8k,9.6k,9.8k,6.3k,10.4k,9.9k,13.0k,12.3k,7.7k
290190,14.4k,15.6k,16.5k,17.2k,9.9k,13.2k,11.3k,13.7k,13.7k,7.8k
290193,9.0k,7.4k,8.7k,10.1k,6.1k,9.4k,11.7k,12.2k,14.6k,7.7k
290194,9.7k,9.8k,12.4k,12.9k,7.6k,9.8k,9.1k,10.2k,10.3k,6.7k
290203,12.3k,11.0k,16.7k,16.5k,8.0k,13.1k,14.6k,16.5k,16.7k,9.9k
290288,10.6k,11.9k,13.5k,13.7k,9.6k,9.7k,7.9k,10.7k,9.3k,5.8k
290310,8.8k,9.9k,9.2k,9.8k,6.5k,12.0k,10.3k,14.9k,11.8k,8.4k
290330,12.3k,10.7k,15.1k,14.9k,9.1k,11.3k,11.9k,13.4k,15.5k,8.0k
290333,13.4k,14.7k,17.3k,16.9k,11.6k,15.0k,12.3k,15.7k,16.7k,10.6k
290425,12.4k,10.3k,11.5k,14.0k,8.8k,9.7k,9.5k,9.6k,10.1k,6.0k
290436,13.8k,13.9k,18.2k,17.0k,10.3k,16.8k,14.2k,17.6k,21.1k,11.9k
290450,11.0k,11.1k,12.9k,12.8k,9.7k,8.8k,9.9k,13.6k,13.1k,7.5k
290456,14.2k,11.4k,13.6k,15.1k,7.6k,9.8k,9.8k,11.3k,9.9k,6.6k
290521,20.9k,16.2k,22.2k,25.7k,14.3k,18.4k,15.3k,21.5k,24.0k,14.0k
290539,12.5k,11.6k,14.2k,13.2k,7.8k,14.4k,12.1k,17.4k,16.2k,9.6k
290562,12.3k,9.0k,9.8k,14.7k,7.3k,12.8k,12.7k,15.4k,16.5k,9.5k
290574,9.7k,9.0k,11.1k,13.5k,7.9k,12.6k,9.9k,9.5k,13.2k,8.3k
300038,8.2k,7.3k,10.4k,8.4k,5.7k,11.3k,10.0k,13.4k,14.2k,8.3k
300043,12.5k,11.9k,14.7k,16.4k,9.4k,9.5k,9.9k,11.3k,11.5k,6.6k
300054,13.5k,13.5k,17.1k,21.9k,12.9k,15.9k,14.8k,18.7k,21.1k,12.6k
300084,12.4k,13.0k,16.5k,14.2k,9.8k,18.9k,17.5k,19.4k,17.1k,10.4k
300102,10.1k,9.1k,11.8k,10.3k,6.2k,13.6k,9.8k,14.9k,15.8k,8.7k
300103,14.7k,14.0k,22.4k,16.6k,11.8k,14.2k,14.4k,16.8k,16.3k,11.2k
30030,12.9k,11.6k,15.6k,15.5k,9.1k,12.2k,11.4k,11.1k,15.5k,7.6k
30054,12.4k,10.7k,13.6k,13.2k,8.0k,11.9k,9.0k,13.7k,13.9k,8.3k
30067,15.5k,11.8k,16.1k,20.4k,11.3k,11.9k,10.8k,12.9k,13.9k,7.5k
30091,12.8k,11.2k,12.8k,14.5k,7.4k,12.0k,12.0k,14.2k,15.7k,9.5k
30105,12.1k,11.9k,14.8k,15.6k,9.7k,11.8k,9.9k,10.6k,10.8k,6.4k
30131,6.4k,6.3k,7.6k,7.0k,4.8k,9.5k,8.2k,9.4k,9.5k,6.6k
30133,16.6k,13.0k,14.5k,16.2k,10.1k,10.4k,9.1k,12.1k,15.7k,7.6k
30149,14.3k,14.7k,17.5k,19.1k,11.8k,12.4k,10.7k,11.8k,18.1k,8.7k
30161,12.4k,11.0k,12.6k,15.2k,8.4k,13.5k,13.0k,15.6k,17.0k,11.4k
30172,12.3k,10.7k,14.1k,11.7k,8.9k,9.5k,8.7k,11.4k,10.6k,6.6k
30267,15.5k,14.6k,19.1k,17.9k,12.0k,17.2k,17.4k,18.8k,20.9k,13.9k
30279,20.2k,16.4k,18.1k,20.2k,12.0k,15.0k,12.1k,18.2k,18.8k,11.0k
30284,13.2k,13.5k,13.6k,16.4k,11.5k,10.6k,10.2k,12.5k,12.0k,8.4k
30306,15.9k,14.2k,15.2k,13.5k,9.7k,11.4k,10.3k,11.2k,12.1k,8.6k
30313,14.2k,13.3k,15.2k,19.0k,10.4k,15.2k,15.6k,16.6k,16.3k,12.0k
30347,15.9k,14.1k,15.5k,17.7k,10.5k,18.0k,17.3k,20.0k,19.2k,13.4k
30358,15.3k,14.9k,17.4k,16.4k,12.5k,14.4k,12.0k,14.9k,15.4k,9.3k
30380,11.1k,11.0k,12.4k,11.5k,8.2k,13.0k,13.5k,17.7k,15.1k,10.3k
30432,16.3k,12.5k,13.4k,12.7k,8.3k,9.0k,8.9k,10.6k,11.2k,7.4k
30435,16.4k,17.0k,18.9k,18.8k,12.9k,17.4k,12.3k,14.4k,15.8k,10.5k
30437,15.0k,13.1k,15.9k,15.7k,9.4k,13.0k,11.7k,14.0k,13.1k,8.2k
30447,15.7k,12.0k,15.7k,15.5k,10.3k,15.4k,15.0k,17.8k,19.6k,12.6k
30585,10.3k,10.4k,10.5k,10.6k,7.0k,12.2k,12.7k,13.3k,13.8k,8.5k
30592,13.7k,10.9k,11.2k,11.2k,7.2k,9.4k,8.3k,10.2k,9.0k,5.8k
30619,12.3k,12.6k,15.7k,15.0k,9.6k,15.8k,15.8k,16.6k,19.8k,14.0k
30782,13.9k,11.6k,15.0k,16.5k,9.7k,11.1k,9.6k,12.4k,10.4k,7.1k
30787,8.0k,7.6k,8.7k,8.9k,6.2k,11.7k,10.5k,13.1k,12.9k,9.9k
30795,17.0k,17.7k,20.9k,16.6k,12.8k,16.4k,12.6k,14.7k,15.3k,10.7k
30813,9.0k,9.0k,9.4k,9.7k,7.2k,12.7k,12.0k,13.0k,15.1k,9.7k
30826,16.4k,13.2k,14.5k,14.0k,8.5k,13.2k,13.2k,16.5k,16.2k,10.1k
30837,15.0k,14.7k,15.7k,15.4k,11.7k,13.6k,11.4k,12.9k,13.8k,8.8k
310026,6.9k,6.9k,8.8k,7.7k,4.9k,9.7k,7.6k,9.4k,9.3k,6.5k
310064,13.3k,11.0k,14.8k,12.0k,8.8k,16.5k,12.6k,14.9k,15.3k,9.7k
310232,13.4k,12.3k,15.3k,16.5k,9.2k,16.1k,14.1k,18.2k,18.9k,11.1k
310234,15.9k,12.4k,18.9k,18.2k,11.8k,18.0k,15.8k,20.5k,19.7k,12.0k
310236,8.7k,7.8k,13.5k,11.7k,6.7k,11.8k,12.9k,15.5k,15.9k,9.0k
310247,17.2k,17.1k,20.0k,22.2k,11.6k,16.4k,15.4k,21.0k,16.9k,12.7k
31035,11.1k,9.4k,11.7k,11.4k,7.0k,13.8k,11.4k,13.8k,14.3k,8.7k
31046,14.1k,12.0k,14.2k,16.4k,10.0k,11.6k,9.3k,11.7k,11.4k,8.6k
31051,16.8k,15.6k,18.1k,17.3k,11.6k,15.2k,12.9k,15.2k,14.1k,9.2k
31053,12.3k,12.7k,13.0k,13.9k,10.3k,10.3k,8.9k,11.2k,11.8k,7.2k
31185,14.9k,14.0k,17.9k,18.0k,10.0k,15.1k,11.6k,15.6k,16.1k,11.0k
31201,16.2k,14.8k,17.6k,20.0k,12.5k,19.1k,19.8k,23.3k,21.1k,15.8k
31214,12.5k,12.8k,14.4k,15.8k,9.7k,11.7k,10.3k,11.9k,13.2k,7.8k
31267,12.3k,12.2k,13.4k,12.8k,9.4k,9.8k,8.4k,10.3k,10.0k,6.7k
31272,20.9k,18.1k,23.9k,22.5k,14.2k,18.9k,19.7k,23.7k,21.8k,14.8k
31275,16.6k,16.6k,18.3k,17.2k,11.9k,14.0k,12.0k,15.9k,13.4k,9.6k
