Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001080064,7,3,2,1,4,1,2,2,3,5
1001080068,1,5,1,-,10,1,3,3,3,14
1001080081,2,4,2,2,6,2,5,2,3,6
1001080093,3,2,2,2,9,3,2,2,1,6
1001080103,1,4,4,-,9,2,4,1,1,8
1001080179,2,2,1,-,5,3,4,2,1,5
1001080182,1,4,1,3,9,2,3,1,-,9
1001080201,2,1,2,1,3,3,2,2,2,7
1001080211,4,3,1,1,7,2,2,1,1,5
1001080217,-,4,2,2,5,2,1,3,4,4
1001080228,4,2,2,3,6,1,6,4,3,13
1001080232,2,1,1,2,5,2,5,2,1,6
1001090009,3,2,2,1,8,3,1,2,2,5
1001090010,4,4,1,-,6,2,5,4,-,6
1001090016,1,2,1,3,6,1,4,2,1,3
1001090019,-,2,1,-,5,3,2,1,2,3
1001090024,-,3,2,-,9,2,2,2,1,2
1001090032,-,4,2,-,5,4,2,1,1,7
1001090037,5,3,3,2,8,4,4,3,1,5
1001090042,-,8,-,-,9,-,5,3,-,7
1001090051,2,6,2,2,8,5,3,2,3,7
1001090057,2,5,3,1,6,-,3,2,-,4
1001090074,7,4,-,1,7,3,3,1,2,4
1001090089,1,2,7,-,5,1,1,2,-,3
1001090090,1,1,-,1,7,-,3,3,1,9
1001090096,-,5,1,-,3,2,3,1,2,5
1001090098,2,2,2,1,5,2,6,3,3,9
1001090100,2,2,1,1,7,4,6,1,1,8
1001090105,2,2,1,1,6,1,3,3,2,6
1001090113,2,4,3,1,6,3,2,3,1,10
1001090119,2,2,2,1,6,6,2,2,3,6
1001090130,-,5,3,-,6,2,3,3,2,7
1001090145,3,1,-,1,6,1,6,5,3,6
1001090154,3,3,1,3,8,-,5,1,1,6
1001090170,-,4,2,-,5,4,6,-,2,10
1001090181,3,5,4,4,4,1,5,1,1,5
1001090187,1,1,2,-,7,1,3,6,-,11
1001090193,3,6,4,-,6,1,4,-,-,10
1001090200,-,4,1,-,5,3,4,-,1,3
1001090206,2,4,2,-,7,3,4,-,-,11
1001100009,-,2,2,3,3,-,1,1,-,2
1001100015,2,4,2,1,5,3,2,3,4,7
1001100016,2,3,1,2,5,1,1,3,3,6
1001100017,-,2,-,1,-,2,1,3,3,5
1001100055,-,6,4,1,6,1,4,1,3,10
1001100063,1,3,3,3,6,-,3,2,2,6
1001100064,1,4,3,1,8,3,5,-,-,7
1001100072,1,4,2,1,7,-,5,2,-,4
1001100073,1,6,2,1,5,1,1,2,2,4
1001100099,2,4,2,1,5,1,4,1,-,5
1001100107,1,2,-,1,8,1,3,1,1,4
1001100108,-,4,2,-,9,3,3,3,1,5
1001100110,3,2,4,1,8,-,4,2,1,6
1001100111,-,5,1,-,7,1,4,2,-,7
1001100113,1,3,1,-,3,-,3,2,-,4
1001100119,-,4,5,2,6,3,4,3,1,12
1001100120,-,2,2,-,10,-,2,1,2,8
1001100121,-,4,-,1,6,-,2,3,1,12
1001110006,2,3,1,2,9,2,5,3,1,9
1001110014,4,2,2,3,8,-,5,1,1,9
1001110015,1,4,-,1,7,1,2,3,1,8
1001110031,-,5,3,-,9,2,3,3,-,3
1001110047,2,4,5,-,4,-,6,3,-,7
1001110049,-,3,3,1,9,2,1,2,-,5
1001110059,5,3,3,1,8,3,3,2,1,7
1001110068,2,2,1,-,9,2,2,2,-,5
1001110069,3,2,2,1,10,3,4,3,1,6
1001110070,3,2,-,1,7,4,3,1,1,7
1001110091,-,2,2,-,9,1,3,1,4,7
1001110095,2,1,2,2,8,1,4,2,1,12
1001110096,2,1,3,3,5,1,2,3,1,7
1001110098,3,1,3,1,5,2,4,-,-,6
1001110111,-,3,1,3,7,1,2,2,3,6
1001110117,2,5,3,2,9,2,2,3,3,9
1001110119,1,3,2,1,10,2,2,1,4,8
1001110120,2,2,2,2,4,-,1,2,4,7
1001110121,-,3,2,4,5,1,3,2,2,5
1001110160,1,5,4,-,5,3,2,-,-,11
1001110165,-,2,6,-,10,3,2,1,2,4
